name,aliases,category,subcategory,edible_pct,energy_kcal,protein_g,fat_g,carb_g,potassium_mg,phosphorus_mg,sodium_mg,calcium_mg,unit_name,unit_grams,unit_desc,note
绍兴黄酒（15度）,,发酵酒,,100.0,95.0,0.0,0.0,0.0,69.0,30.0,4.2,15.0,100g,100,每100克可食部,
元红黄酒,,发酵酒,,100.0,36.0,1.3,0.0,0.0,1.0,20.0,1.7,17.0,100g,100,每100克可食部,
碧绿酒,,蒸馏酒,,100.0,239.0,0.0,0.0,0.0,1.0,0.0,1.3,5.0,100g,100,每100克可食部,
崇明老白酒,,蒸馏酒,,100.0,298.0,0.0,0.0,0.0,5.0,14.0,7.6,1.0,100g,100,每100克可食部,
低度汉酒（37.2度）,,蒸馏酒,,100.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
二锅头（58度）,,蒸馏酒,,100.0,351.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,100g,100,每100克可食部,
甘州大曲,,蒸馏酒,,100.0,312.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100g,100,每100克可食部,
汉口白酒（49.6度）,,蒸馏酒,,100.0,295.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,100g,100,每100克可食部,
汉口小麦酒（40.7度）,,蒸馏酒,,100.0,237.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,100g,100,每100克可食部,
黄鹤楼酒（39度）,,蒸馏酒,,100.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
精制小麦酒,,蒸馏酒,,100.0,238.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,100g,100,每100克可食部,
景泰大曲,,蒸馏酒,,100.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
景泰二曲,,蒸馏酒,,100.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
酒泉酒,,蒸馏酒,,100.0,343.0,0.0,0.0,0.0,20.0,6.0,0.0,10.0,100g,100,每100克可食部,
凉洲曲酒,,蒸馏酒,,100.0,315.0,0.0,0.0,0.0,0.0,2.0,0.3,2.0,100g,100,每100克可食部,
宁河大曲,,蒸馏酒,,100.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
宁河二曲,,蒸馏酒,,100.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
曲酒（55度）,,蒸馏酒,,100.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
三粮小麦（55度）,,蒸馏酒,,100.0,330.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,100g,100,每100克可食部,
丝路春酒,,蒸馏酒,,100.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
特制汉酒（59.9度）,,蒸馏酒,,100.0,364.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100g,100,每100克可食部,
特制三粮酒（56.2度）,,蒸馏酒,,100.0,339.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,100g,100,每100克可食部,
乌林春酒（青稞酒）,,蒸馏酒,,100.0,343.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,100g,100,每100克可食部,
五酿春（44.4度）,,蒸馏酒,,100.0,260.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,100g,100,每100克可食部,
小麦酒（48度）,,蒸馏酒,,100.0,284.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,100g,100,每100克可食部,
小麦酒（50度）,,蒸馏酒,,100.0,297.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,100g,100,每100克可食部,
燕岭春（57度）,,蒸馏酒,,100.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
醉流霞（57度）,,蒸馏酒,,100.0,344.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,100g,100,每100克可食部,
蜜酒,,露酒（配制酒）,,100.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
双喜沙棘酒,,露酒（配制酒）,,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
香雪酒,,露酒（配制酒）,,100.0,37.0,1.5,0.0,0.0,2.0,44.0,1.4,25.0,100g,100,每100克可食部,
中华沙棘酒,,露酒（配制酒）,,100.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
白砂糖,,糖,,100.0,400.0,0.0,0.0,99.9,5.0,8.0,0.4,20.0,100g,100,每100克可食部,
绵白糖,,糖,,100.0,396.0,0.1,0.0,98.9,2.0,3.0,2.0,6.0,100g,100,每100克可食部,
冰糖,,糖,,100.0,397.0,0.0,0.0,99.3,1.0,0.0,2.7,23.0,100g,100,每100克可食部,
红糖,,糖,,100.0,389.0,0.7,0.0,96.6,240.0,11.0,18.3,157.0,100g,100,每100克可食部,
麦芽糖,,糖,,100.0,331.0,0.2,0.2,82.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
蜂蜜,,糖,,100.0,321.0,0.4,1.9,75.6,28.0,3.0,0.3,4.0,100g,100,每100克可食部,
花生牛轧糖,,糖果,,100.0,432.0,4.9,12.3,75.4,73.0,123.0,168.1,29.0,100g,100,每100克可食部,
胶姆糖,,糖果,,69.0,368.0,0.1,0.0,91.9,4.0,5.0,0.0,22.0,100g,100,每100克可食部,
马蹄软糖,,糖果,,100.0,359.0,0.1,0.0,89.6,2.0,4.0,0.0,26.0,100g,100,每100克可食部,
棉花糖,,糖果,,100.0,321.0,4.9,0.0,75.3,2.0,4.0,94.6,19.0,100g,100,每100克可食部,
奶糖,,糖果,,100.0,407.0,2.5,6.6,84.5,75.0,26.0,222.5,50.0,100g,100,每100克可食部,
泡泡糖,,糖果,,68.0,360.0,0.2,0.0,89.8,0.0,4.0,20.6,6.0,100g,100,每100克可食部,
巧克力,,糖果,,100.0,589.0,4.3,40.1,53.4,254.0,114.0,111.8,111.0,100g,100,每100克可食部,
巧克力（酒芯）,,糖果,,100.0,401.0,1.3,12.0,72.2,76.0,55.0,35.6,128.0,100g,100,每100克可食部,
巧克力（维夫）,朱古力威化,糖果,,100.0,575.0,8.2,38.4,49.7,292.0,128.0,111.2,61.0,100g,100,每100克可食部,
山楂球,,糖果,,100.0,371.0,0.5,0.0,92.6,88.0,10.0,160.4,58.0,100g,100,每100克可食部,
什锦糖果,,糖果,,100.0,399.0,0.3,0.2,98.9,14.0,3.0,180.1,8.0,100g,100,每100克可食部,
水晶糖,,糖果,,100.0,395.0,0.2,0.2,98.2,9.0,5.0,107.8,0.0,100g,100,每100克可食部,
酥糖,,糖果,,100.0,436.0,6.0,13.9,75.6,148.0,135.0,45.0,186.0,100g,100,每100克可食部,
酸三色糖,,糖果,,100.0,397.0,0.0,0.4,98.4,11.0,2.0,154.7,10.0,100g,100,每100克可食部,
鲜桃果汁糖,,糖果,,100.0,397.0,0.0,0.2,98.8,20.0,3.0,172.1,14.0,100g,100,每100克可食部,
芝麻南糖,,糖果,,100.0,548.0,4.8,35.6,54.4,148.0,167.0,33.5,0.0,100g,100,每100克可食部,
海棠脯,,蜜饯,,100.0,290.0,0.6,0.2,72.6,144.0,10.0,200.5,19.0,100g,100,每100克可食部,
李广杏脯,,蜜饯,,100.0,293.0,2.8,0.3,72.1,409.0,26.0,146.5,397.0,100g,100,每100克可食部,
南瓜果脯,,蜜饯,,100.0,337.0,0.9,0.2,83.3,5.0,15.0,16.4,176.0,100g,100,每100克可食部,
苹果脯,,蜜饯,,100.0,340.0,0.6,0.1,84.9,67.0,12.0,12.8,9.0,100g,100,每100克可食部,
青梅果脯,,蜜饯,,100.0,314.0,1.2,0.6,77.4,23.0,12.0,222.8,106.0,100g,100,每100克可食部,
桃脯,,蜜饯,,100.0,315.0,1.4,0.4,77.6,286.0,32.0,243.0,96.0,100g,100,每100克可食部,
西瓜脯,,蜜饯,,100.0,311.0,0.7,0.2,77.5,1040.0,21.0,529.3,253.0,100g,100,每100克可食部,
杏脯,,蜜饯,,100.0,333.0,0.8,0.6,82.0,266.0,22.0,213.3,68.0,100g,100,每100克可食部,
金糕,,蜜饯,,100.0,178.0,0.2,0.3,44.0,93.0,9.0,34.3,49.0,100g,100,每100克可食部,
金糕条,山楂条,蜜饯,,100.0,303.0,0.6,0.6,74.6,302.0,18.0,192.1,42.0,100g,100,每100克可食部,
山楂果丹皮,,蜜饯,,100.0,326.0,1.0,0.8,80.0,312.0,41.0,115.5,52.0,100g,100,每100克可食部,
牛油（板油）,,动物油,,100.0,835.0,0.0,92.0,1.8,3.0,9.0,9.4,9.0,100g,100,每100克可食部,
牛油（炼）,,动物油,,100.0,898.0,0.0,99.7,0.1,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
鸭油（炼）,,动物油,,100.0,897.0,0.0,99.7,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
羊油（板油）,,动物油,,100.0,824.0,0.0,88.0,8.0,12.0,18.0,13.2,0.0,100g,100,每100克可食部,
羊油（炼）,,动物油,,100.0,895.0,0.0,99.0,0.9,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
猪油（板油）,,动物油,,100.0,827.0,0.0,88.7,7.2,14.0,10.0,138.5,0.0,100g,100,每100克可食部,
猪油（炼）,,动物油,,100.0,897.0,0.0,99.6,0.2,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
菜籽油,青油,植物油,,100.0,899.0,0.0,99.9,0.0,2.0,9.0,7.0,9.0,100g,100,每100克可食部,
茶油,,植物油,,100.0,899.0,0.0,99.9,0.0,2.0,8.0,0.7,5.0,100g,100,每100克可食部,
大麻油,粟米油,植物油,,100.0,899.0,0.0,99.9,0.0,3.0,6.0,1.5,15.0,100g,100,每100克可食部,
豆油,,植物油,,100.0,899.0,0.0,99.9,0.0,3.0,7.0,4.9,13.0,100g,100,每100克可食部,
红花油,,植物油,,100.0,899.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
胡麻油,,植物油,,100.0,900.0,0.0,100.0,0.0,0.0,5.0,0.6,3.0,100g,100,每100克可食部,
花生油,,植物油,,100.0,899.0,0.0,99.9,0.0,1.0,15.0,3.5,12.0,100g,100,每100克可食部,
混合油（菜+棕）,,植物油,,100.0,900.0,0.0,99.9,0.1,2.0,0.0,10.5,75.0,100g,100,每100克可食部,
葵花子油,,植物油,,100.0,899.0,0.0,99.9,0.0,1.0,4.0,2.8,2.0,100g,100,每100克可食部,
辣椒油,,植物油,,100.0,900.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
麻子籽,,植物油,,100.0,341.0,21.8,28.2,38.2,447.0,631.0,12.6,407.0,100g,100,每100克可食部,
麦胚油,,植物油,,100.0,899.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
棉籽油,,植物油,,100.0,899.0,0.0,99.8,0.1,1.0,16.0,4.5,17.0,100g,100,每100克可食部,
色拉油,,植物油,,100.0,898.0,0.0,99.8,0.0,3.0,1.0,5.1,18.0,100g,100,每100克可食部,
椰子油,,植物油,,100.0,899.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
玉米油,,植物油,,100.0,895.0,0.0,99.2,0.5,2.0,18.0,1.4,1.0,100g,100,每100克可食部,
芝麻油,香油,植物油,,100.0,898.0,0.0,99.7,0.2,0.0,4.0,1.1,9.0,100g,100,每100克可食部,
棕榈油,,植物油,,100.0,900.0,0.0,100.0,0.0,0.0,8.0,1.3,0.0,100g,100,每100克可食部,
橄榄油,,植物油,,100.0,899.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
高粱面面条,,植物油,,100.0,304.0,7.0,0.2,68.7,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
酱油（均值）,,酱油,,100.0,63.0,5.6,0.1,10.1,337.0,204.0,5757.0,66.0,100g,100,每100克可食部,
酱油（高级）,,酱油,,100.0,71.0,8.4,0.2,9.0,430.0,38.0,4056.0,30.0,100g,100,每100克可食部,
酱油（一级）,,酱油,,100.0,66.0,8.3,0.6,6.9,848.0,173.0,4861.1,27.0,100g,100,每100克可食部,
酱油（三级）,,酱油,,100.0,40.0,6.8,0.4,2.4,200.0,19.0,1903.0,14.0,100g,100,每100克可食部,
酱油（冬菇）,,酱油,,100.0,39.0,3.5,0.1,5.9,220.0,16.0,2057.0,18.0,100g,100,每100克可食部,
酱油（多味）,,酱油,,100.0,86.0,7.8,0.4,12.9,602.0,227.0,4050.0,79.0,100g,100,每100克可食部,
酱油（三鲜）,,酱油,,100.0,41.0,3.4,0.1,6.6,118.0,57.0,2462.0,58.0,100g,100,每100克可食部,
酱油（晒制）,,酱油,,100.0,70.0,9.4,0.6,6.8,457.0,171.0,3836.3,47.0,100g,100,每100克可食部,
酱油（特母）,,酱油,,100.0,55.0,6.7,0.0,7.2,509.0,20.0,4580.0,33.0,100g,100,每100克可食部,
酱油（味精）,,酱油,,100.0,51.0,6.9,0.1,5.7,572.0,24.0,5843.2,589.0,100g,100,每100克可食部,
醋（均值）,,醋,,100.0,31.0,2.1,0.3,4.9,351.0,96.0,262.1,17.0,100g,100,每100克可食部,
白醋,,醋,,100.0,6.0,0.1,0.6,0.0,12.0,0.0,225.9,26.0,100g,100,每100克可食部,
陈醋,,醋,,100.0,114.0,9.8,0.3,17.9,715.0,124.0,836.0,125.0,100g,100,每100克可食部,
甘醋,,醋,,100.0,37.0,2.8,0.0,6.5,187.0,269.0,460.0,42.0,100g,100,每100克可食部,
黑醋,,醋,,100.0,91.0,3.7,0.2,18.5,286.0,262.0,349.5,45.0,100g,100,每100克可食部,
五香醋,,醋,,100.0,14.0,0.5,0.0,3.0,116.0,32.0,185.0,105.0,100g,100,每100克可食部,
香醋,,醋,,100.0,68.0,3.8,0.1,13.0,117.0,0.0,183.9,37.0,100g,100,每100克可食部,
熏醋,,醋,,100.0,43.0,3.0,0.4,6.9,276.0,320.0,444.0,41.0,100g,100,每100克可食部,
豆瓣酱,,酱,,100.0,181.0,13.6,6.8,17.1,772.0,154.0,6012.0,53.0,100g,100,每100克可食部,
豆瓣酱（辣油）,,酱,,100.0,188.0,7.9,5.9,27.0,549.0,104.0,2201.5,66.0,100g,100,每100克可食部,
豆瓣辣酱,,酱,,100.0,73.0,3.6,2.4,12.9,234.0,37.0,1268.7,207.0,100g,100,每100克可食部,
花生酱,,酱,,100.0,600.0,6.9,53.0,25.3,99.0,90.0,2340.0,67.0,100g,100,每100克可食部,
黄酱,大酱,酱,,100.0,138.0,12.1,1.2,21.3,508.0,160.0,3606.1,70.0,100g,100,每100克可食部,
酱油膏,,酱,,100.0,99.0,13.0,0.7,10.2,460.0,374.0,7700.0,46.0,100g,100,每100克可食部,
辣椒酱,辣椒糊,酱,,100.0,36.0,0.8,2.8,3.2,222.0,30.0,8027.6,117.0,100g,100,每100克可食部,
麻辣酱,,酱,,100.0,145.0,5.8,5.1,21.4,366.0,105.0,3222.5,186.0,100g,100,每100克可食部,
牛肉辣瓣酱,,酱,,100.0,129.0,9.7,6.1,9.4,243.0,104.0,3037.5,65.0,100g,100,每100克可食部,
蒜蓉辣酱,,酱,,100.0,96.0,4.8,0.6,19.6,308.0,54.0,3236.3,71.0,100g,100,每100克可食部,
甜面酱,,酱,,100.0,139.0,5.5,0.6,28.5,189.0,76.0,2097.2,29.0,100g,100,每100克可食部,
五香豆豉,,酱,,100.0,270.0,24.1,3.0,39.7,715.0,43.0,263.8,29.0,100g,100,每100克可食部,
香油辣酱,,酱,,100.0,67.0,2.1,3.6,9.8,201.0,36.0,1491.9,10.0,100g,100,每100克可食部,
芝麻酱,,酱,,100.0,630.0,19.2,52.7,22.7,342.0,626.0,38.5,1170.0,100g,100,每100克可食部,
郫县辣酱,,酱,,100.0,106.0,4.0,1.0,24.8,585.0,125.0,5658.1,106.0,100g,100,每100克可食部,
草莓酱,,酱,,100.0,270.0,0.8,0.2,66.3,52.0,8.0,8.7,44.0,100g,100,每100克可食部,
番茄酱,,酱,,100.0,83.0,4.9,0.2,16.9,989.0,117.0,37.1,28.0,100g,100,每100克可食部,
柠檬酱,,酱,,100.0,283.0,0.6,5.1,62.7,11.0,15.0,65.0,9.0,100g,100,每100克可食部,
苹果酱,,酱,,100.0,278.0,0.4,0.1,69.0,26.0,3.0,11.0,2.0,100g,100,每100克可食部,
桃酱,,酱,,100.0,274.0,0.4,0.2,68.0,62.0,11.0,14.2,5.0,100g,100,每100克可食部,
杏酱,,酱,,100.0,286.0,0.2,0.3,70.9,113.0,4.0,5.0,6.0,100g,100,每100克可食部,
腐乳（白）,酱豆腐,腐乳,,100.0,135.0,10.9,8.2,4.8,84.0,74.0,2460.0,61.0,100g,100,每100克可食部,
腐乳（臭）,臭豆腐,腐乳,,100.0,132.0,11.6,7.9,3.9,96.0,126.0,2012.0,75.0,100g,100,每100克可食部,
腐乳（红）,酱豆腐,腐乳,,100.0,153.0,12.0,8.1,8.2,81.0,171.0,3091.0,87.0,100g,100,每100克可食部,
桂林腐乳,,腐乳,,100.0,206.0,7.3,11.3,19.2,283.0,75.0,3000.0,302.0,100g,100,每100克可食部,
糟豆腐乳,糟乳,腐乳,,100.0,157.0,11.7,7.4,11.2,282.0,320.0,7410.0,62.0,100g,100,每100克可食部,
八宝菜,,咸菜类,,100.0,78.0,4.6,1.4,13.4,109.0,77.0,2843.2,110.0,100g,100,每100克可食部,
冬菜,,咸菜类,,100.0,52.0,3.5,0.3,10.1,443.0,81.0,7228.6,135.0,100g,100,每100克可食部,
狗芽菜,,咸菜类,,100.0,27.0,1.3,0.1,6.5,341.0,15.0,2777.4,125.0,100g,100,每100克可食部,
桂花大头菜,佛手疙瘩,咸菜类,,100.0,54.0,3.2,0.4,10.4,170.0,44.0,6060.6,257.0,100g,100,每100克可食部,
合锦菜,,咸菜类,,100.0,83.0,6.0,0.0,16.7,129.0,85.0,3077.3,102.0,100g,100,每100克可食部,
姜（糟）,,咸菜类,,100.0,30.0,1.6,0.8,4.8,387.0,2.0,9686.0,39.0,100g,100,每100克可食部,
酱包瓜,,咸菜类,,100.0,112.0,4.7,0.0,24.8,136.0,60.0,2523.2,15.0,100g,100,每100克可食部,
酱大头菜,,咸菜类,,100.0,41.0,2.4,0.3,8.4,268.0,41.0,4623.7,77.0,100g,100,每100克可食部,
酱甘露,地蚕;甘露子,咸菜类,,100.0,41.0,2.2,0.3,8.2,260.0,52.0,2839.0,54.0,100g,100,每100克可食部,
酱黄瓜,,咸菜类,,100.0,26.0,3.0,0.3,3.4,299.0,73.0,3769.5,52.0,100g,100,每100克可食部,
酱萝卜,,咸菜类,,100.0,33.0,3.5,0.4,4.5,373.0,60.0,6880.8,102.0,100g,100,每100克可食部,
酱蘑菇,,咸菜类,,100.0,122.0,5.4,0.2,25.0,250.0,18.0,400.0,30.0,100g,100,每100克可食部,
酱苤蓝丝,,咸菜类,,100.0,42.0,5.5,0.0,5.7,147.0,120.0,4981.3,38.0,100g,100,每100克可食部,
酱莴笋,,咸菜类,,100.0,25.0,2.3,0.2,4.1,302.0,32.0,4665.1,28.0,100g,100,每100克可食部,
芥菜干,,咸菜类,,100.0,196.0,13.3,0.8,47.5,883.0,100.0,3333.0,1542.0,100g,100,每100克可食部,
金钱萝卜,,咸菜类,,100.0,45.0,1.6,0.3,10.1,365.0,33.0,3232.5,158.0,100g,100,每100克可食部,
辣萝卜条,,咸菜类,,100.0,41.0,1.4,0.5,8.5,150.0,34.0,2650.9,118.0,100g,100,每100克可食部,
萝卜干,,咸菜类,,100.0,67.0,3.3,0.2,14.6,508.0,65.0,4203.0,53.0,100g,100,每100克可食部,
乳黄瓜,嫩黄瓜,咸菜类,,100.0,36.0,1.7,0.3,7.4,220.0,21.0,3087.1,44.0,100g,100,每100克可食部,
什锦菜,,咸菜类,,100.0,38.0,2.9,0.5,6.2,399.0,62.0,4092.7,21.0,100g,100,每100克可食部,
酸芥菜,,咸菜类,,100.0,21.0,1.2,0.1,4.9,126.0,22.0,1164.0,51.0,100g,100,每100克可食部,
蒜头（酱）,,咸菜类,,73.0,109.0,4.4,0.1,23.9,450.0,73.0,3503.1,6.0,100g,100,每100克可食部,
蒜头（甜）,糖蒜,咸菜类,,74.0,117.0,2.1,0.2,27.6,174.0,44.0,692.2,38.0,100g,100,每100克可食部,
甜辣黄瓜,,咸菜类,,100.0,102.0,2.8,0.2,22.8,157.0,53.0,0.0,96.0,100g,100,每100克可食部,
甜酸皎头,,咸菜类,,100.0,98.0,0.5,0.5,23.0,55.0,6.0,809.0,68.0,100g,100,每100克可食部,
五香大头菜,,咸菜类,,100.0,57.0,4.6,0.2,11.5,0.0,0.0,0.0,0.0,100g,100,每100克可食部,
咸沙葱,蒙古韭,咸菜类,,100.0,28.0,2.4,0.8,3.8,604.0,10.0,1712.4,457.0,100g,100,每100克可食部,
洋姜（腌）,菊芋;鬼子姜,咸菜类,,100.0,36.0,2.6,0.0,6.8,340.0,69.0,5443.3,244.0,100g,100,每100克可食部,
榨菜,,咸菜类,,100.0,33.0,2.2,0.3,6.5,363.0,41.0,4252.6,155.0,100g,100,每100克可食部,
蕨菜（腌）,,咸菜类,,100.0,26.0,2.5,0.3,4.4,13.0,33.0,990.6,115.0,100g,100,每100克可食部,
腌芥菜头,水芥;水疙瘩,咸菜类,,100.0,44.0,2.8,0.1,9.3,284.0,41.0,7250.7,87.0,100g,100,每100克可食部,
腌芥菜头（煮）,煮芥;煮疙瘩,咸菜类,,100.0,30.0,2.1,0.2,5.9,297.0,45.0,6834.5,174.0,100g,100,每100克可食部,
腌韭菜花,,咸菜类,,100.0,17.0,1.3,0.3,2.8,94.0,31.0,5184.0,76.0,100g,100,每100克可食部,
腌龙须菜,,咸菜类,,100.0,71.0,1.4,0.0,17.3,1237.0,70.0,1103.0,8.0,100g,100,每100克可食部,
腌雪里红,,咸菜类,,100.0,29.0,2.4,0.2,5.4,369.0,36.0,3304.2,294.0,100g,100,每100克可食部,
八角,大料;大茴香,香辛料,,100.0,281.0,3.8,5.6,75.4,202.0,64.0,14.7,41.0,100g,100,每100克可食部,
胡椒粉,,香辛料,,100.0,361.0,9.6,2.2,76.9,154.0,172.0,4.9,2.0,100g,100,每100克可食部,
花椒,,香辛料,,100.0,316.0,6.7,8.9,66.5,204.0,69.0,47.4,639.0,100g,100,每100克可食部,
黄毛籽,,香辛料,,100.0,330.0,21.0,15.6,50.4,604.0,539.0,42.7,868.0,100g,100,每100克可食部,
芥茉,,香辛料,,100.0,490.0,23.6,29.9,35.3,366.0,530.0,7.8,656.0,100g,100,每100克可食部,
苦豆子,,香辛料,,100.0,270.0,4.6,2.4,72.3,26.0,97.0,28.1,332.0,100g,100,每100克可食部,
辣椒粉,,香辛料,,100.0,290.0,15.2,9.5,57.7,1358.0,374.0,100.0,146.0,100g,100,每100克可食部,
全料蒸肉粉,,香辛料,,100.0,343.0,8.9,1.2,74.3,140.0,125.0,1678.8,52.0,100g,100,每100克可食部,
五香粉,,香辛料,,100.0,359.0,1.0,8.0,73.3,1138.0,66.0,27.2,181.0,100g,100,每100克可食部,
茴香籽,小茴香籽,香辛料,,100.0,318.0,14.5,11.8,55.5,1104.0,336.0,79.6,751.0,100g,100,每100克可食部,
湖盐,青盐,盐、味精及其他调料,,100.0,11.0,0.1,0.0,2.7,192.0,0.0,92768.0,552.0,100g,100,每100克可食部,
精盐,,盐、味精及其他调料,,100.0,0.0,0.0,0.0,0.0,14.0,0.0,39311.0,22.0,100g,100,每100克可食部,
土盐,,盐、味精及其他调料,,100.0,0.0,0.0,0.0,0.0,30.0,11.0,39000.0,49.0,100g,100,每100克可食部,
味精,,盐、味精及其他调料,,100.0,268.0,40.1,0.2,26.5,4.0,4.0,8160.0,100.0,100g,100,每100克可食部,
酵母（鲜）,,盐、味精及其他调料,,100.0,106.0,2.6,0.0,23.9,448.0,409.0,13.6,9.0,100g,100,每100克可食部,
酵母（干）,,盐、味精及其他调料,,100.0,372.0,47.6,1.7,45.5,0.0,1893.0,0.0,106.0,100g,100,每100克可食部,
白芷,,其他,,100.0,324.0,8.9,1.5,74.1,100.0,118.0,27.4,3.0,100g,100,每100克可食部,
薄荷（干）,,其他,,100.0,271.0,6.8,3.9,67.6,135.0,22.0,17.5,0.0,100g,100,每100克可食部,
薄荷（鲜）,,其他,,100.0,34.0,4.4,0.0,6.6,677.0,99.0,4.5,341.0,100g,100,每100克可食部,
北五味子叶（鲜）,五味子;秤砣子,其他,,100.0,75.0,3.9,0.3,15.3,0.0,22.0,0.0,363.0,100g,100,每100克可食部,
车前（鲜）,,其他,,100.0,1.0,0.0,0.0,0.3,455.0,49.0,1.6,370.0,100g,100,每100克可食部,
车前子（鲜）,车轮菜,其他,,100.0,73.0,4.0,1.0,13.7,0.0,175.0,0.0,309.0,100g,100,每100克可食部,
陈皮,,其他,,100.0,319.0,8.0,1.4,79.0,186.0,85.0,21.0,82.0,100g,100,每100克可食部,
丁香,,其他,,100.0,359.0,0.3,17.2,67.4,47.0,10.0,122.1,137.0,100g,100,每100克可食部,
防风（根，鲜）,,其他,,100.0,9.0,0.0,0.0,4.3,616.0,106.0,4.1,64.0,100g,100,每100克可食部,
防风（叶，鲜）,,其他,,100.0,8.0,0.0,0.0,4.0,888.0,96.0,1.0,160.0,100g,100,每100克可食部,
甘草,,其他,,100.0,280.0,4.9,4.2,75.0,28.0,38.0,154.7,832.0,100g,100,每100克可食部,
高良姜,,其他,,100.0,255.0,10.9,5.7,61.9,87.0,8.0,7.5,75.0,100g,100,每100克可食部,
红花,,其他,,100.0,220.0,5.6,4.9,63.3,54.0,101.0,36.0,312.0,100g,100,每100克可食部,
虎杖（鲜）,,其他,,0.0,5.0,0.0,0.0,2.5,204.0,32.0,0.0,17.0,100g,100,每100克可食部,
菊花,怀菊花,其他,,100.0,274.0,6.0,3.3,63.0,132.0,88.0,20.5,234.0,100g,100,每100克可食部,
决明（鲜）,,其他,,0.0,1.0,0.0,0.0,0.3,320.0,54.0,0.0,317.0,100g,100,每100克可食部,
莱菔子,,其他,,100.0,352.0,18.8,30.0,37.2,8.0,8.0,4.3,48.0,100g,100,每100克可食部,
罗汉果,,其他,,100.0,246.0,13.4,0.8,65.6,134.0,180.0,10.6,40.0,100g,100,每100克可食部,
木榧,园榧,其他,,58.0,560.0,12.4,42.0,38.5,280.0,180.0,4.9,11.0,100g,100,每100克可食部,
肉豆蔻,,其他,,100.0,465.0,8.1,35.2,43.3,61.0,26.0,25.6,42.0,100g,100,每100克可食部,
肉桂,,其他,,100.0,278.0,11.7,2.7,71.5,167.0,1.0,0.6,88.0,100g,100,每100克可食部,
砂仁,,其他,,100.0,265.0,8.1,1.5,69.0,46.0,67.0,21.6,80.0,100g,100,每100克可食部,
桃仁,,其他,,100.0,429.0,0.1,37.6,51.4,0.0,63.0,0.0,0.0,100g,100,每100克可食部,
乌梅,,其他,,34.0,287.0,6.8,2.3,76.6,161.0,16.0,19.3,33.0,100g,100,每100克可食部,
郁李仁,,其他,,100.0,484.0,24.8,42.7,24.0,53.0,32.0,5.2,111.0,100g,100,每100克可食部,
枣仁,,其他,,100.0,416.0,0.8,24.1,61.0,31.0,52.0,11.8,81.0,100g,100,每100克可食部,
紫苏,,其他,,100.0,295.0,0.2,11.9,77.0,65.0,68.0,362.8,78.0,100g,100,每100克可食部,
紫苏（鲜）,赤苏;白苏,其他,,76.0,59.0,3.8,1.3,9.9,435.0,73.0,2.9,311.0,100g,100,每100克可食部,
茯苓,,其他,,100.0,178.0,1.2,0.5,82.6,58.0,32.0,1.0,2.0,100g,100,每100克可食部,
